PIN_CD,STATE_ID,STATE_NAME,STATE_CODE,CITY_CD,CITY_NAME,DISTRICT_CODE,DISTRICT_NAME
532148,2000000001,Andhra Pradesh,AP,3000000403,Srikakulam,4000000353,Srikakulam
571103,2000000012,Karnataka,KA,3000000147,Mysore,4000000351,Mysore
560042,2000000012,Karnataka,KA,3000000216,Bangalore,4000000209,Bangalore
571218,2000000012,Karnataka,KA,3000000307,Kodagu,4000000092,Kodagu
533101,2000000001,Andhra Pradesh,AP,3000000086,Rajahmundry,4000000467,East Godavari
532409,2000000001,Andhra Pradesh,AP,3000000403,Srikakulam,4000000353,Srikakulam
534166,2000000001,Andhra Pradesh,AP,3000000916,West Godavari,4000000124,West Godavari
531219,2000000001,Andhra Pradesh,AP,3000000899,Visakhapatnam,4000000185,Visakhapatnam
516431,2000000001,Andhra Pradesh,AP,3000000312,Cuddapah,4000000466,Cuddapah
530005,2000000001,Andhra Pradesh,AP,3000001040,Vishakapatnam,4000000185,Visakhapatnam
516002,2000000001,Andhra Pradesh,AP,3000000312,Cuddapah,4000000466,Cuddapah
532190,2000000001,Andhra Pradesh,AP,3000000403,Srikakulam,4000000353,Srikakulam
517621,2000000001,Andhra Pradesh,AP,3000000344,Chittoor,4000000024,Chittoor
522213,2000000001,Andhra Pradesh,AP,3000000058,Guntur,4000000441,Guntur
518166,2000000001,Andhra Pradesh,AP,3000000674,Kurnool,4000000397,Kurnool
517586,2000000001,Andhra Pradesh,AP,3000000344,Chittoor,4000000024,Chittoor
509338,2000000296,Telangana,TS,3000000168,Mahabub Nagar,4000000525,Mahabub Nagar
562111,2000000012,Karnataka,KA,3000000097,Dobespet,4000000229,Bangalore Rural
521150,2000000001,Andhra Pradesh,AP,3000000554,Krishna,4000000481,Krishna
521228,2000000001,Andhra Pradesh,AP,3000000554,Krishna,4000000481,Krishna
509352,2000000296,Telangana,TS,3000000168,Mahabub Nagar,4000000525,Mahabub Nagar
521331,2000000001,Andhra Pradesh,AP,3000000554,Krishna,4000000481,Krishna
515541,2000000001,Andhra Pradesh,AP,3000000983,Ananthapur,4000000407,Ananthapur
535522,2000000001,Andhra Pradesh,AP,3000000373,Vizianagaram,4000000123,Vizianagaram
521402,2000000001,Andhra Pradesh,AP,3000000554,Krishna,4000000481,Krishna
534122,2000000001,Andhra Pradesh,AP,3000000916,West Godavari,4000000124,West Godavari
533293,2000000001,Andhra Pradesh,AP,3000000618,East Godavari,4000000467,East Godavari
524366,2000000001,Andhra Pradesh,AP,3000000313,Nellore,4000000562,Nellore
577225,2000000012,Karnataka,KA,3000000562,Davangare,4000000552,Davangare
582117,2000000012,Karnataka,KA,3000000947,Gadag,4000000161,Gadag
582203,2000000012,Karnataka,KA,3000000947,Gadag,4000000161,Gadag
572217,2000000012,Karnataka,KA,3000000774,Tumkur,4000000274,Tumkur
622302,2000000024,Tamil Nadu,TN,3000000941,Pudukkottai,4000000606,Pudukkottai
574504,2000000012,Karnataka,KA,3000000594,Udupi,4000000298,Udupi
605006,2000000034,Puducherry,PY,3000000661,Pondicherry,4000000352,Puducherry
590003,2000000012,Karnataka,KA,3000000910,Belgaum,4000000063,Belgaum
624613,2000000024,Tamil Nadu,TN,3000000335,Dindigul,4000000408,Dindigul
581384,2000000012,Karnataka,KA,3000000744,Uttara Kannada,4000000502,Uttara Kannada
585311,2000000012,Karnataka,KA,3000001020,Gulbarga,4000000169,Gulbarga
575011,2000000012,Karnataka,KA,3000000849,Mangalore,4000000160,Dakshina Kannada
624619,2000000024,Tamil Nadu,TN,3000000335,Dindigul,4000000408,Dindigul
608801,2000000024,Tamil Nadu,TN,3000000533,Cuddalore,4000000093,Cuddalore
577168,2000000012,Karnataka,KA,3000000274,Chickmagalur,4000000307,Chickmagalur
585237,2000000012,Karnataka,KA,3000001020,Gulbarga,4000000169,Gulbarga
591241,2000000012,Karnataka,KA,3000000910,Belgaum,4000000063,Belgaum
623537,2000000024,Tamil Nadu,TN,3000000656,Ramanathapuram,4000000299,Ramanathapuram
604210,2000000024,Tamil Nadu,TN,3000000636,Villupuram,4000000354,Villupuram
614902,2000000024,Tamil Nadu,TN,3000000941,Pudukkottai,4000000606,Pudukkottai
623801,2000000024,Tamil Nadu,TN,3000000656,Ramanathapuram,4000000299,Ramanathapuram
623701,2000000024,Tamil Nadu,TN,3000000656,Ramanathapuram,4000000299,Ramanathapuram
591302,2000000012,Karnataka,KA,3000000910,Belgaum,4000000063,Belgaum
585210,2000000012,Karnataka,KA,3000001020,Gulbarga,4000000169,Gulbarga
620003,2000000024,Tamil Nadu,TN,3000000107,Tiruchirappalli,4000000280,Tiruchirappalli
580024,2000000012,Karnataka,KA,3000000785,Hubli,4000000109,Dharward
586103,2000000012,Karnataka,KA,3000000348,Bijapur,4000000527,Bijapur
586108,2000000012,Karnataka,KA,3000000348,Bijapur,4000000527,Bijapur
577429,2000000012,Karnataka,KA,3000000003,Shimoga,4000000291,Shimoga
609505,2000000024,Tamil Nadu,TN,3000000961,Nagapattinam,4000000238,Nagapattinam
571442,2000000012,Karnataka,KA,3000000824,Chamrajnagar,4000000237,Chamrajnagar
574228,2000000012,Karnataka,KA,3000000733,Dakshina Kannada,4000000160,Dakshina Kannada
533464,2000000034,Puducherry,PY,3000000528,Puducherry,4000000352,Puducherry
577557,2000000012,Karnataka,KA,3000000562,Davangare,4000000552,Davangare
574285,2000000012,Karnataka,KA,3000000733,Dakshina Kannada,4000000160,Dakshina Kannada
586216,2000000012,Karnataka,KA,3000000348,Bijapur,4000000527,Bijapur
577589,2000000012,Karnataka,KA,3000000562,Davangare,4000000552,Davangare
591115,2000000012,Karnataka,KA,3000000910,Belgaum,4000000063,Belgaum
577553,2000000012,Karnataka,KA,3000000562,Davangare,4000000552,Davangare
576223,2000000012,Karnataka,KA,3000000594,Udupi,4000000298,Udupi
532443,2000000001,Andhra Pradesh,AP,3000000403,Srikakulam,4000000353,Srikakulam
532455,2000000001,Andhra Pradesh,AP,3000000403,Srikakulam,4000000353,Srikakulam
560017,2000000012,Karnataka,KA,3000000216,Bangalore,4000000209,Bangalore
573114,2000000012,Karnataka,KA,3000000702,Chitradurga,4000000261,Chitradurga
583138,2000000012,Karnataka,KA,3000000510,Bellary,4000000320,Bellary
577126,2000000012,Karnataka,KA,3000000274,Chickmagalur,4000000307,Chickmagalur
631604,2000000024,Tamil Nadu,TN,3000000207,Kanchipuram,4000000398,Kanchipuram
641047,2000000024,Tamil Nadu,TN,3000000299,Coimbatore,4000000083,Coimbatore
631205,2000000024,Tamil Nadu,TN,3000000456,Tiruvallur,4000000330,Tiruvallur
626053,2000000024,Tamil Nadu,TN,3000000925,Virudhunagar,4000000218,Virudhunagar
670330,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
628103,2000000024,Tamil Nadu,TN,3000000962,Tuticorin,4000000399,Tuticorin
627954,2000000024,Tamil Nadu,TN,3000000620,Tirunelveli,4000000541,Tirunelveli
628105,2000000024,Tamil Nadu,TN,3000000962,Tuticorin,4000000399,Tuticorin
626612,2000000024,Tamil Nadu,TN,3000000925,Virudhunagar,4000000218,Virudhunagar
631003,2000000024,Tamil Nadu,TN,3000000210,Vellore,4000000423,Vellore
670631,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
600044,2000000024,Tamil Nadu,TN,3000000333,Chennai,4000000398,Kanchipuram
689611,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
627117,2000000024,Tamil Nadu,TN,3000000620,Tirunelveli,4000000541,Tirunelveli
625708,2000000024,Tamil Nadu,TN,3000000710,Madurai,4000000473,Madurai
629602,2000000024,Tamil Nadu,TN,3000000871,Kanyakumari,4000000339,Kanyakumari
680667,2000000013,Kerala,KL,3000000093,Ernakulam,4000000424,Ernakulam
635810,2000000024,Tamil Nadu,TN,3000000210,Vellore,4000000423,Vellore
641697,2000000024,Tamil Nadu,TN,3000000299,Coimbatore,4000000083,Coimbatore
635701,2000000024,Tamil Nadu,TN,3000000210,Vellore,4000000423,Vellore
670703,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
638112,2000000024,Tamil Nadu,TN,3000000120,Erode,4000000388,Erode
670691,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
636103,2000000024,Tamil Nadu,TN,3000000883,Salem,4000000574,Salem
629170,2000000024,Tamil Nadu,TN,3000000871,Kanyakumari,4000000339,Kanyakumari
629177,2000000024,Tamil Nadu,TN,3000000871,Kanyakumari,4000000339,Kanyakumari
670741,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
638656,2000000024,Tamil Nadu,TN,3000000120,Erode,4000000388,Erode
629194,2000000024,Tamil Nadu,TN,3000000871,Kanyakumari,4000000339,Kanyakumari
630311,2000000024,Tamil Nadu,TN,3000000603,Sivaganga,4000000210,Sivaganga
641601,2000000024,Tamil Nadu,TN,3000000569,Tirupur,4000000083,Coimbatore
600089,2000000024,Tamil Nadu,TN,3000000333,Chennai,4000000398,Kanchipuram
680613,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
627801,2000000024,Tamil Nadu,TN,3000000620,Tirunelveli,4000000541,Tirunelveli
614102,2000000024,Tamil Nadu,TN,3000000276,Tiruvarur,4000000338,Tiruvarur
670678,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
673002,2000000013,Kerala,KL,3000000559,Calicut,4000000516,Kozhikode
621651,2000000024,Tamil Nadu,TN,3000000107,Tiruchirappalli,4000000280,Tiruchirappalli
622202,2000000024,Tamil Nadu,TN,3000000941,Pudukkottai,4000000606,Pudukkottai
670013,2000000013,Kerala,KL,3000000366,Cannanore,4000000607,Kannur
622004,2000000024,Tamil Nadu,TN,3000000941,Pudukkottai,4000000606,Pudukkottai
628908,2000000024,Tamil Nadu,TN,3000000962,Tuticorin,4000000399,Tuticorin
606804,2000000024,Tamil Nadu,TN,3000000502,Tiruvannamalai,4000000328,Tiruvannamalai
637215,2000000024,Tamil Nadu,TN,3000000782,Namakkal,4000000076,Namakkal
612201,2000000024,Tamil Nadu,TN,3000000961,Nagapattinam,4000000238,Nagapattinam
614013,2000000024,Tamil Nadu,TN,3000000276,Tiruvarur,4000000338,Tiruvarur
614615,2000000024,Tamil Nadu,TN,3000000835,Thanjavur,4000000117,Thanjavur
670304,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
621301,2000000024,Tamil Nadu,TN,3000000814,Karur,4000000329,Karur
608001,2000000024,Tamil Nadu,TN,3000000533,Cuddalore,4000000093,Cuddalore
624308,2000000024,Tamil Nadu,TN,3000000335,Dindigul,4000000408,Dindigul
624401,2000000024,Tamil Nadu,TN,3000000335,Dindigul,4000000408,Dindigul
608201,2000000024,Tamil Nadu,TN,3000000533,Cuddalore,4000000093,Cuddalore
625022,2000000024,Tamil Nadu,TN,3000000710,Madurai,4000000473,Madurai
643209,2000000024,Tamil Nadu,TN,3000000763,Nilgiris,4000000126,Nilgiris
690508,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
743710,2000000028,West Bengal,WB,3000000073,North 24 Parganas,4000000529,North 24 Parganas
743445,2000000028,West Bengal,WB,3000000073,North 24 Parganas,4000000529,North 24 Parganas
733103,2000000028,West Bengal,WB,3000000953,South Dinajpur,4000000443,South Dinajpur
737120,2000000023,Sikkim,SK,3000000346,North Sikkim,4000000186,North Sikkim
689571,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
678609,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
678613,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
723158,2000000028,West Bengal,WB,3000000954,Puruliya,4000000389,Puruliya
723160,2000000028,West Bengal,WB,3000000954,Puruliya,4000000389,Puruliya
679322,2000000013,Kerala,KL,3000000526,Malappuram,4000000300,Malappuram
735306,2000000028,West Bengal,WB,3000000239,Jalpaiguri,4000000143,Jalpaiguri
752070,2000000020,Odisha,OR,3000000503,Nayagarh,4000000199,Nayagarh
700151,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
691589,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
689678,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
691542,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
686547,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
731251,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
735211,2000000028,West Bengal,WB,3000000239,Jalpaiguri,4000000143,Jalpaiguri
742150,2000000028,West Bengal,WB,3000000472,Murshidabad,4000000098,Murshidabad
676127,2000000013,Kerala,KL,3000000526,Malappuram,4000000300,Malappuram
673634,2000000013,Kerala,KL,3000000526,Malappuram,4000000300,Malappuram
682304,2000000013,Kerala,KL,3000000491,Cochin,4000000424,Ernakulam
752045,2000000020,Odisha,OR,3000000584,Puri,4000000219,Puri
689115,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
689122,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
682558,2000000032,Lakshadweep,LD,3000000025,Lakshadweep,4000000442,Lakshadweep
690571,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
685512,2000000013,Kerala,KL,3000000082,Idukki,4000000154,Idukki
632501,2000000024,Tamil Nadu,TN,3000000210,Vellore,4000000423,Vellore
721152,2000000028,West Bengal,WB,3000000598,East Midnapore,4000000239,East Midnapore
691307,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
638401,2000000024,Tamil Nadu,TN,3000000120,Erode,4000000388,Erode
691505,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
712121,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
686015,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
686017,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
686020,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
686026,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
689661,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
700134,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
630557,2000000024,Tamil Nadu,TN,3000000603,Sivaganga,4000000210,Sivaganga
686610,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
679125,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
700123,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
680566,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
712125,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
686033,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
686102,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
632510,2000000024,Tamil Nadu,TN,3000000210,Vellore,4000000423,Vellore
695030,2000000013,Kerala,KL,3000000592,Trivandrum,4000000553,Thiruvananthapuram
721441,2000000028,West Bengal,WB,3000000598,East Midnapore,4000000239,East Midnapore
721445,2000000028,West Bengal,WB,3000000355,West Midnapore,4000000176,West Midnapore
695311,2000000013,Kerala,KL,3000000593,Thiruvananthapuram,4000000553,Thiruvananthapuram
676307,2000000013,Kerala,KL,3000000526,Malappuram,4000000300,Malappuram
676318,2000000013,Kerala,KL,3000000526,Malappuram,4000000300,Malappuram
685506,2000000013,Kerala,KL,3000000082,Idukki,4000000154,Idukki
691519,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
741122,2000000028,West Bengal,WB,3000000530,Nadia,4000000012,Nadia
741514,2000000028,West Bengal,WB,3000000530,Nadia,4000000012,Nadia
756080,2000000020,Odisha,OR,3000000539,Baleswar,4000000170,Baleswar
754113,2000000020,Odisha,OR,3000000303,Jagatsinghapur,4000000085,Jagatsinghapur
761045,2000000020,Odisha,OR,3000001027,Ganjam,4000000144,Ganjam
770051,2000000020,Odisha,OR,3000000409,Sundergarh,4000000077,Sundergarh
795106,2000000016,Manipur,MN,3000000786,Senapati,4000000145,Senapati
781021,2000000003,Assam,AS,3000000023,Guwahati,4000000365,Kamrup
781022,2000000003,Assam,AS,3000000023,Guwahati,4000000365,Kamrup
743370,2000000028,West Bengal,WB,3000000739,South 24 Parganas,4000000010,South 24 Parganas
722164,2000000028,West Bengal,WB,3000000974,Bankura,4000000275,Bankura
781036,2000000003,Assam,AS,3000000673,Kamrup,4000000365,Kamrup
755011,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
756033,2000000020,Odisha,OR,3000000539,Baleswar,4000000170,Baleswar
767021,2000000020,Odisha,OR,3000000992,Balangir,4000000292,Balangir
735101,2000000028,West Bengal,WB,3000000239,Jalpaiguri,4000000143,Jalpaiguri
766111,2000000020,Odisha,OR,3000000174,Nuapada,4000000118,Nuapada
743297,2000000028,West Bengal,WB,3000000073,North 24 Parganas,4000000529,North 24 Parganas
756022,2000000020,Odisha,OR,3000000539,Baleswar,4000000170,Baleswar
761012,2000000020,Odisha,OR,3000001027,Ganjam,4000000144,Ganjam
795118,2000000016,Manipur,MN,3000000822,Churachandpur,4000000221,Churachandpur
742201,2000000028,West Bengal,WB,3000000472,Murshidabad,4000000098,Murshidabad
741245,2000000028,West Bengal,WB,3000000530,Nadia,4000000012,Nadia
689107,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
762100,2000000020,Odisha,OR,3000000644,Kandhamal,4000000519,Kandhamal
733154,2000000028,West Bengal,WB,3000000953,South Dinajpur,4000000443,South Dinajpur
733158,2000000028,West Bengal,WB,3000000953,South Dinajpur,4000000443,South Dinajpur
768106,2000000020,Odisha,OR,3000000049,Sambalpur,4000000220,Sambalpur
756085,2000000020,Odisha,OR,3000000539,Baleswar,4000000170,Baleswar
679531,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
743377,2000000028,West Bengal,WB,3000000739,South 24 Parganas,4000000010,South 24 Parganas
741196,2000000028,West Bengal,WB,3000000530,Nadia,4000000012,Nadia
680509,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
680510,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
721602,2000000028,West Bengal,WB,3000000473,Haldia,4000000239,East Midnapore
744304,2000000029,Andaman & Nicobar Islands,AN,3000000374,Nicobar,4000000250,Nicobar
735218,2000000028,West Bengal,WB,3000000239,Jalpaiguri,4000000143,Jalpaiguri
695612,2000000013,Kerala,KL,3000000593,Thiruvananthapuram,4000000553,Thiruvananthapuram
801109,2000000004,Bihar,BR,3000000904,Patna,4000000014,Patna
843330,2000000004,Bihar,BR,3000000545,Sitamarhi,4000000401,Sitamarhi
799281,2000000025,Tripura,TR,3000000319,North Tripura,4000000057,North Tripura
796701,2000000018,Mizoram,MZ,3000000607,Lunglei,4000000506,Lunglei
802316,2000000004,Bihar,BR,3000000311,Bhojpur,4000000222,Bhojpur
782440,2000000003,Assam,AS,3000000655,Nagaon,4000000427,Nagaon
788727,2000000003,Assam,AS,3000000952,Karimganj,4000000445,Karimganj
785669,2000000003,Assam,AS,3000000069,Sibsagar,4000000356,Sibsagar
795132,2000000016,Manipur,MN,3000000425,Imphal West,4000000491,Imphal West
802312,2000000004,Bihar,BR,3000000311,Bhojpur,4000000222,Bhojpur
784510,2000000003,Assam,AS,3000000641,Darrang,4000000505,Darrang
791102,2000000002,Arunachal Pradesh,AR,3000000879,East Siang,4000000542,East Siang
796015,2000000018,Mizoram,MZ,3000000926,Aizawl,4000000366,Aizawl
795135,2000000016,Manipur,MN,3000000713,Chandel,4000000180,Chandel
795147,2000000016,Manipur,MN,3000000844,Tamenglong,4000000425,Tamenglong
791113,2000000002,Arunachal Pradesh,AR,3000000551,Lower Subansiri,4000000474,Lower Subansiri
783384,2000000003,Assam,AS,3000000001,Bongaigaon,4000000251,Bongaigaon
796081,2000000018,Mizoram,MZ,3000000436,Kolasib,4000000566,Kolasib
824211,2000000004,Bihar,BR,3000000854,Gaya,4000000058,Gaya
786103,2000000003,Assam,AS,3000000182,Dibrugarh,4000000213,Dibrugarh
814152,2000000011,Jharkhand,JH,3000001022,Deoghar,4000000576,Deoghar
795150,2000000016,Manipur,MN,3000000786,Senapati,4000000145,Senapati
785008,2000000003,Assam,AS,3000000706,Jorhat,4000000232,Jorhat
786158,2000000003,Assam,AS,3000000353,Tinsukia,4000000129,Tinsukia
797104,2000000019,Nagaland,NL,3000000304,Phek,4000000333,Phek
784524,2000000003,Assam,AS,3000000641,Darrang,4000000505,Darrang
781370,2000000003,Assam,AS,3000000759,Nalbari,4000000276,Nalbari
785602,2000000003,Assam,AS,3000000705,Golaghat,4000000128,Golaghat
765023,2000000020,Odisha,OR,3000000886,Rayagada,4000000047,Rayagada
786183,2000000003,Assam,AS,3000000353,Tinsukia,4000000129,Tinsukia
788805,2000000003,Assam,AS,3000000878,Cachar,4000000355,Cachar
796571,2000000018,Mizoram,MZ,3000000607,Lunglei,4000000506,Lunglei
784145,2000000003,Assam,AS,3000000641,Darrang,4000000505,Darrang
755027,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
784160,2000000003,Assam,AS,3000000676,Lakhimpur,4000000446,Lakhimpur
754206,2000000020,Odisha,OR,3000000212,Cuttack,4000000011,Cuttack
755032,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
755049,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
764052,2000000020,Odisha,OR,3000000696,Malkangiri,4000000037,Malkangiri
760003,2000000020,Odisha,OR,3000001028,Behrampur,4000000144,Ganjam
761002,2000000020,Odisha,OR,3000001027,Ganjam,4000000144,Ganjam
754213,2000000020,Odisha,OR,3000000021,Kendrapara,4000000211,Kendrapara
762012,2000000020,Odisha,OR,3000000644,Kandhamal,4000000519,Kandhamal
761017,2000000020,Odisha,OR,3000001027,Ganjam,4000000144,Ganjam
792103,2000000002,Arunachal Pradesh,AR,3000000431,Lohit,4000000531,Lohit
755015,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
841506,2000000004,Bihar,BR,3000000758,Siwan,4000000131,Siwan
811315,2000000004,Bihar,BR,3000000515,Jamui,4000000492,Jamui
813117,2000000004,Bihar,BR,3000000150,Banka,4000000059,Banka
829301,2000000011,Jharkhand,JH,3000000349,Bokaro,4000000240,Bokaro
431715,2000000015,Maharashtra,MH,3000001013,Nanded,4000000318,Nanded
